Año Censal,Entidad,Municipio,Actividad económica,H001A Personal ocupado total,A111A Producción bruta total (millones de pesos),A121A Consumo intermedio (millones de pesos),A131A Valor agregado censal bruto (millones de pesos),A211A Inversión total (millones de pesos),A221A Formación bruta de capital fijo (millones de pesos),Q000A Acervo total de activos fijos (millones de pesos)
2013,28 Tamaulipas,017 Jaumave,"Sector 54 Servicios profesionales, científicos y técnicos",,,,,,,
2013,28 Tamaulipas,017 Jaumave,"Sector 56 Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación",10,0.331,0.169,0.162,0.006,0.001,0.417
2013,28 Tamaulipas,017 Jaumave,Sector 62 Servicios de salud y de asistencia social,17,1.305,0.427,0.878,0.005,0.001,3.112
2013,28 Tamaulipas,017 Jaumave,"Sector 71 Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos",,,,,,,
2013,28 Tamaulipas,017 Jaumave,Sector 72 Servicios de alojamiento temporal y de preparación de alimentos y bebidas,135,16.752,7.814,8.938,0.061,0.056,7.084
2013,28 Tamaulipas,017 Jaumave,Sector 81 Otros servicios excepto actividades gubernamentales,76,4.783,2.111,2.672,0.096,0.037,3.126
2013,28 Tamaulipas,018 Jiménez,Total municipal,385,37.367,15.403,21.964,1.893,1.331,25.577
2013,28 Tamaulipas,018 Jiménez,"Sector 22 Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",,,,,,,
2013,28 Tamaulipas,018 Jiménez,Sector 23 Construcción,,,,,,,
2013,28 Tamaulipas,018 Jiménez,Sector 31-33 Industrias manufactureras,44,4.053,2.524,1.529,0.093,0.089,1.509
2013,28 Tamaulipas,018 Jiménez,Sector 43 Comercio al por mayor,,,,,,,
2013,28 Tamaulipas,018 Jiménez,Sector 46 Comercio al por menor,188,18.532,5.948,12.584,1.587,1.037,13.768
2013,28 Tamaulipas,018 Jiménez,Sector 52 Servicios financieros y de seguros,,,,,,,
2013,28 Tamaulipas,018 Jiménez,Sector 53 Servicios inmobiliarios y de alquiler de bienes muebles e intangibles,,,,,,,
2013,28 Tamaulipas,018 Jiménez,"Sector 54 Servicios profesionales, científicos y técnicos",,,,,,,
2013,28 Tamaulipas,018 Jiménez,"Sector 56 Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación",,,,,,,
2013,28 Tamaulipas,018 Jiménez,Sector 72 Servicios de alojamiento temporal y de preparación de alimentos y bebidas,32,2.626,1.367,1.259,0.04,0.04,0.416
2013,28 Tamaulipas,018 Jiménez,Sector 81 Otros servicios excepto actividades gubernamentales,71,5.292,2.454,2.838,0.059,0.059,1.629
2013,28 Tamaulipas,019 Llera,Total municipal,363,35.448,15.487,19.961,-12.11,-12.496,40.158
2013,28 Tamaulipas,019 Llera,"Sector 22 Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",,,,,,,
2013,28 Tamaulipas,019 Llera,Sector 31-33 Industrias manufactureras,41,8.102,3.766,4.336,-1.457,-1.495,3.104
2013,28 Tamaulipas,019 Llera,Sector 43 Comercio al por mayor,15,3.903,1.458,2.445,-1.766,-1.675,4.306
2013,28 Tamaulipas,019 Llera,Sector 46 Comercio al por menor,169,12.071,5.03,7.041,-7.548,-7.987,17.94
2013,28 Tamaulipas,019 Llera,"Sector 48-49 Transportes, correos y almacenamiento",,,,,,,
2013,28 Tamaulipas,019 Llera,Sector 51 Información en medios masivos,,,,,,,
2013,28 Tamaulipas,019 Llera,Sector 52 Servicios financieros y de seguros,,,,,,,
2013,28 Tamaulipas,019 Llera,Sector 53 Servicios inmobiliarios y de alquiler de bienes muebles e intangibles,,,,,,,
2013,28 Tamaulipas,019 Llera,"Sector 54 Servicios profesionales, científicos y técnicos",6,0.217,0.118,0.099,0.011,0.01,0.585
2013,28 Tamaulipas,019 Llera,"Sector 56 Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación",,,,,,,
2013,28 Tamaulipas,019 Llera,Sector 62 Servicios de salud y de asistencia social,17,0.808,0.339,0.469,0,0,1.834
2013,28 Tamaulipas,019 Llera,"Sector 71 Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos",,,,,,,
2013,28 Tamaulipas,019 Llera,Sector 72 Servicios de alojamiento temporal y de preparación de alimentos y bebidas,41,4.717,2.243,2.474,-1.12,-1.12,3.687
2013,28 Tamaulipas,019 Llera,Sector 81 Otros servicios excepto actividades gubernamentales,46,2.495,1.401,1.094,0.081,0.082,3.193
2013,28 Tamaulipas,020 Mainero,Total municipal,36,6.488,0.984,5.504,-4.505,-4.385,8.143
2013,28 Tamaulipas,020 Mainero,"Sector 22 Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",,,,,,,
2013,28 Tamaulipas,020 Mainero,Sector 31-33 Industrias manufactureras,,,,,,,
2013,28 Tamaulipas,020 Mainero,Sector 43 Comercio al por mayor,,,,,,,
2013,28 Tamaulipas,020 Mainero,Sector 46 Comercio al por menor,11,0.687,0.29,0.397,-0.007,0.079,1.277
2013,28 Tamaulipas,020 Mainero,Sector 62 Servicios de salud y de asistencia social,,,,,,,
2013,28 Tamaulipas,020 Mainero,"Sector 71 Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos",,,,,,,
2013,28 Tamaulipas,020 Mainero,Sector 72 Servicios de alojamiento temporal y de preparación de alimentos y bebidas,,,,,,,
2013,28 Tamaulipas,020 Mainero,Sector 81 Otros servicios excepto actividades gubernamentales,,,,,,,
2013,28 Tamaulipas,021 El Mante,Total municipal,16789,4600.708,2724.015,1876.693,153.756,102.178,1874.292
2013,28 Tamaulipas,021 El Mante,"Sector 11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",34,6.111,1.592,4.519,0.005,0.005,3.957
2013,28 Tamaulipas,021 El Mante,Sector 21 Minería,,,,,,,
2013,28 Tamaulipas,021 El Mante,"Sector 22 Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",,,,,,,
2013,28 Tamaulipas,021 El Mante,Sector 23 Construcción,349,79.201,43.756,35.445,0.314,0.372,65.833
2013,28 Tamaulipas,021 El Mante,Sector 31-33 Industrias manufactureras,1955,1783.261,1493.88,289.381,0.455,0.767,323.322
2013,28 Tamaulipas,021 El Mante,Sector 43 Comercio al por mayor,1640,705.253,230.195,475.058,51.288,14.853,226.89
2013,28 Tamaulipas,021 El Mante,Sector 46 Comercio al por menor,5661,771.476,258.604,512.872,29.103,19.62,448.289
2013,28 Tamaulipas,021 El Mante,"Sector 48-49 Transportes, correos y almacenamiento",1349,520.031,363.627,156.404,38.475,38.556,249.308
2013,28 Tamaulipas,021 El Mante,Sector 51 Información en medios masivos,,,,,,,
2013,28 Tamaulipas,021 El Mante,Sector 52 Servicios financieros y de seguros,122,21.997,9.758,12.239,0.892,0.859,6.274
2013,28 Tamaulipas,021 El Mante,Sector 53 Servicios inmobiliarios y de alquiler de bienes muebles e intangibles,118,10.565,4.245,6.32,0.681,0.581,20.844
2013,28 Tamaulipas,021 El Mante,"Sector 54 Servicios profesionales, científicos y técnicos",438,38.592,12.822,25.77,0.713,0.699,19.957
2013,28 Tamaulipas,021 El Mante,"Sector 56 Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación",282,35.35,38.392,-3.042,1.509,1.478,17.01
2013,28 Tamaulipas,021 El Mante,Sector 61 Servicios educativos,741,147.397,27.251,120.146,8.891,8.856,88.643
2013,28 Tamaulipas,021 El Mante,Sector 62 Servicios de salud y de asistencia social,441,47.052,17.22,29.832,5.913,5.761,38.573
2013,28 Tamaulipas,021 El Mante,"Sector 71 Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos",115,12.315,4.971,7.344,2,2.085,7.319
2013,28 Tamaulipas,021 El Mante,Sector 72 Servicios de alojamiento temporal y de preparación de alimentos y bebidas,1667,198.441,116.472,81.969,3.74,3.681,78.616
2013,28 Tamaulipas,021 El Mante,Sector 81 Otros servicios excepto actividades gubernamentales,1537,141.852,65.274,76.578,10.681,4.93,136.328
2013,28 Tamaulipas,022 Matamoros,Total municipal,123513,35788.259,17924.071,17864.188,-763.047,-879.794,21462.015
2013,28 Tamaulipas,022 Matamoros,"Sector 11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",1391,94.545,35.688,58.857,32.561,32.561,117.057
2013,28 Tamaulipas,022 Matamoros,Sector 21 Minería,,,,,,,
2013,28 Tamaulipas,022 Matamoros,"Sector 22 Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",,,,,,,
2013,28 Tamaulipas,022 Matamoros,Sector 23 Construcción,1720,1036.488,670.752,365.736,1.941,4.917,374.966
2013,28 Tamaulipas,022 Matamoros,Sector 31-33 Industrias manufactureras,62411,22594.416,11908.046,10686.37,787.718,805.061,11345.787
2013,28 Tamaulipas,022 Matamoros,Sector 43 Comercio al por mayor,3253,1071.674,436.433,635.241,51.047,41.827,667.028
2013,28 Tamaulipas,022 Matamoros,Sector 46 Comercio al por menor,19806,3545.944,1367.289,2178.655,-2083.209,-2217.602,2863.357
2013,28 Tamaulipas,022 Matamoros,"Sector 48-49 Transportes, correos y almacenamiento",4837,1669.361,1118.677,550.684,49.042,49.606,1277.361
2013,28 Tamaulipas,022 Matamoros,Sector 51 Información en medios masivos,669,295.456,147.381,148.075,-2.341,-1.046,60.762
2013,28 Tamaulipas,022 Matamoros,Sector 52 Servicios financieros y de seguros,516,147.058,76.471,70.587,0.992,2.585,25.373
2013,28 Tamaulipas,022 Matamoros,Sector 53 Servicios inmobiliarios y de alquiler de bienes muebles e intangibles,806,182.917,93.715,89.202,9.427,9.332,312.619
2013,28 Tamaulipas,022 Matamoros,"Sector 54 Servicios profesionales, científicos y técnicos",1465,196.545,95.933,100.612,2.948,6.55,75.548
2013,28 Tamaulipas,022 Matamoros,Sector 55 Dirección y administración de grupos empresariales o corporativos,,,,,,,
2013,28 Tamaulipas,022 Matamoros,"Sector 56 Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación",4893,646.052,181.283,464.769,3.457,3.399,716.382
2013,28 Tamaulipas,022 Matamoros,Sector 61 Servicios educativos,3078,675.471,255.496,419.975,101.721,101.752,821.999
2013,28 Tamaulipas,022 Matamoros,Sector 62 Servicios de salud y de asistencia social,3276,530.373,249.704,280.669,28.615,27.552,289.393
2013,28 Tamaulipas,022 Matamoros,"Sector 71 Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos",553,88.528,30.976,57.552,0.673,0.682,65.145
2013,28 Tamaulipas,022 Matamoros,Sector 72 Servicios de alojamiento temporal y de preparación de alimentos y bebidas,6379,1273.039,777.757,495.282,25.641,26.157,397.155
2013,28 Tamaulipas,022 Matamoros,Sector 81 Otros servicios excepto actividades gubernamentales,7400,1261.83,396.95,864.88,19.603,19.66,485.84
2013,28 Tamaulipas,023 Méndez,Total municipal,130,7.949,7.617,0.332,0.49,0.432,6.764
2013,28 Tamaulipas,023 Méndez,"Sector 22 Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",,,,,,,
2013,28 Tamaulipas,023 Méndez,Sector 31-33 Industrias manufactureras,15,1.712,1.1,0.612,0.074,0.075,0.929
2013,28 Tamaulipas,023 Méndez,Sector 43 Comercio al por mayor,,,,,,,
2013,28 Tamaulipas,023 Méndez,Sector 46 Comercio al por menor,68,4.4,2.469,1.931,0.247,0.205,3.592
2013,28 Tamaulipas,023 Méndez,Sector 72 Servicios de alojamiento temporal y de preparación de alimentos y bebidas,10,0.385,0.274,0.111,0.02,0.02,0.18
2013,28 Tamaulipas,023 Méndez,Sector 81 Otros servicios excepto actividades gubernamentales,14,1.007,0.596,0.411,0.082,0.082,0.953
2013,28 Tamaulipas,024 Mier,Total municipal,401,58.907,13.601,45.306,0.041,0.049,28.368
2013,28 Tamaulipas,024 Mier,"Sector 22 Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",,,,,,,
2013,28 Tamaulipas,024 Mier,Sector 31-33 Industrias manufactureras,88,12.839,4.575,8.264,0.036,0.002,5.301
2013,28 Tamaulipas,024 Mier,Sector 43 Comercio al por mayor,,,,,,,
2013,28 Tamaulipas,024 Mier,Sector 46 Comercio al por menor,161,30.074,2.204,27.87,0.041,-0.008,5.192
2013,28 Tamaulipas,024 Mier,Sector 52 Servicios financieros y de seguros,,,,,,,
2013,28 Tamaulipas,024 Mier,"Sector 54 Servicios profesionales, científicos y técnicos",12,0.807,0.204,0.603,0,0,1.404
2013,28 Tamaulipas,024 Mier,"Sector 56 Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación",,,,,,,
2013,28 Tamaulipas,024 Mier,Sector 62 Servicios de salud y de asistencia social,,,,,,,
2013,28 Tamaulipas,024 Mier,Sector 72 Servicios de alojamiento temporal y de preparación de alimentos y bebidas,57,5.236,3.25,1.986,0.048,0.05,1.52
2013,28 Tamaulipas,024 Mier,Sector 81 Otros servicios excepto actividades gubernamentales,50,4.172,1.738,2.434,0.008,0.005,2.733
2013,28 Tamaulipas,025 Miguel Alemán,Total municipal,4256,690.605,268.262,422.343,19.925,12.325,410.778
2013,28 Tamaulipas,025 Miguel Alemán,"Sector 11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",31,3.073,1.569,1.504,0.06,0.06,2.595
2013,28 Tamaulipas,025 Miguel Alemán,"Sector 22 Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",,,,,,,
2013,28 Tamaulipas,025 Miguel Alemán,Sector 23 Construcción,,,,,,,
2013,28 Tamaulipas,025 Miguel Alemán,Sector 31-33 Industrias manufactureras,265,44.157,27.071,17.086,2.866,2.269,27.827
2013,28 Tamaulipas,025 Miguel Alemán,Sector 43 Comercio al por mayor,150,48.819,13.321,35.498,1.323,0.533,18.748
2013,28 Tamaulipas,025 Miguel Alemán,Sector 46 Comercio al por menor,1708,284.857,80.1,204.757,12.781,6.548,176.268
2013,28 Tamaulipas,025 Miguel Alemán,"Sector 48-49 Transportes, correos y almacenamiento",121,25.201,5.774,19.427,0.015,0.015,7.021
2013,28 Tamaulipas,025 Miguel Alemán,Sector 51 Información en medios masivos,38,4.955,1.954,3.001,0.015,0.01,1.649
2013,28 Tamaulipas,025 Miguel Alemán,Sector 52 Servicios financieros y de seguros,45,9.752,2.975,6.777,0.085,0.085,4.362
2013,28 Tamaulipas,025 Miguel Alemán,Sector 53 Servicios inmobiliarios y de alquiler de bienes muebles e intangibles,79,14.45,5.193,9.257,0.08,0.08,25.295
2013,28 Tamaulipas,025 Miguel Alemán,"Sector 54 Servicios profesionales, científicos y técnicos",94,10.068,5.055,5.013,0.083,0.083,11.108
2013,28 Tamaulipas,025 Miguel Alemán,"Sector 56 Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación",31,3.113,1.247,1.866,0.068,0.06,1.461
2013,28 Tamaulipas,025 Miguel Alemán,Sector 61 Servicios educativos,124,7.524,1.482,6.042,0.048,0.048,7.898
2013,28 Tamaulipas,025 Miguel Alemán,Sector 62 Servicios de salud y de asistencia social,244,33.401,16.592,16.809,0.495,0.498,38.547
2013,28 Tamaulipas,025 Miguel Alemán,"Sector 71 Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos",31,3.795,1.314,2.481,0.997,1.002,8.725
2013,28 Tamaulipas,025 Miguel Alemán,Sector 72 Servicios de alojamiento temporal y de preparación de alimentos y bebidas,563,94.065,57.773,36.292,-0.116,0.065,21.605
2013,28 Tamaulipas,025 Miguel Alemán,Sector 81 Otros servicios excepto actividades gubernamentales,623,63.86,28.732,35.128,0.598,0.461,34.5
2013,28 Tamaulipas,026 Miquihuana,Total municipal,145,5.282,1.847,3.435,0.033,0.007,4.923
2013,28 Tamaulipas,026 Miquihuana,"Sector 22 Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",,,,,,,
2013,28 Tamaulipas,026 Miquihuana,Sector 31-33 Industrias manufactureras,26,1.709,0.69,1.019,0.001,0.001,0.695
2013,28 Tamaulipas,026 Miquihuana,Sector 43 Comercio al por mayor,,,,,,,
2013,28 Tamaulipas,026 Miquihuana,Sector 46 Comercio al por menor,80,1.63,0.304,1.326,0.024,0,1.568
2013,28 Tamaulipas,026 Miquihuana,Sector 52 Servicios financieros y de seguros,,,,,,,
2013,28 Tamaulipas,026 Miquihuana,"Sector 56 Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación",,,,,,,
2013,28 Tamaulipas,026 Miquihuana,Sector 62 Servicios de salud y de asistencia social,,,,,,,
2013,28 Tamaulipas,026 Miquihuana,Sector 72 Servicios de alojamiento temporal y de preparación de alimentos y bebidas,19,1.155,0.652,0.503,0.008,0.006,1.777
2013,28 Tamaulipas,026 Miquihuana,Sector 81 Otros servicios excepto actividades gubernamentales,,,,,,,
2013,28 Tamaulipas,027 Nuevo Laredo,Total municipal,82041,28869.723,14735.415,14134.308,-1328.538,-1419.057,17814.918
2013,28 Tamaulipas,027 Nuevo Laredo,"Sector 11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",,,,,,,
2013,28 Tamaulipas,027 Nuevo Laredo,Sector 21 Minería,,,,,,,
2013,28 Tamaulipas,027 Nuevo Laredo,"Sector 22 Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",,,,,,,
2013,28 Tamaulipas,027 Nuevo Laredo,Sector 23 Construcción,1519,475.317,286.367,188.95,-1.66,0.957,202.385
2013,28 Tamaulipas,027 Nuevo Laredo,Sector 31-33 Industrias manufactureras,24366,10619.52,5617.562,5001.958,399.673,406.925,4128.072
2013,28 Tamaulipas,027 Nuevo Laredo,Sector 43 Comercio al por mayor,3219,1474.569,514.424,960.145,43.589,35.611,620.977
2013,28 Tamaulipas,027 Nuevo Laredo,Sector 46 Comercio al por menor,15448,3129.475,1184.385,1945.09,-2336.602,-2431.708,2581.252
2013,28 Tamaulipas,027 Nuevo Laredo,"Sector 48-49 Transportes, correos y almacenamiento",13625,7679.059,4833.946,2845.113,469.747,468.794,6125.097
2013,28 Tamaulipas,027 Nuevo Laredo,Sector 51 Información en medios masivos,681,332.612,167.347,165.265,1.636,1.625,83.123
2013,28 Tamaulipas,027 Nuevo Laredo,Sector 52 Servicios financieros y de seguros,462,93.234,41.56,51.674,0.707,0.873,28.715
2013,28 Tamaulipas,027 Nuevo Laredo,Sector 53 Servicios inmobiliarios y de alquiler de bienes muebles e intangibles,619,284.989,182.83,102.159,-3.013,-1.607,182.323
2013,28 Tamaulipas,027 Nuevo Laredo,"Sector 54 Servicios profesionales, científicos y técnicos",1323,253.089,120.601,132.488,2.732,2.74,90.89
2013,28 Tamaulipas,027 Nuevo Laredo,"Sector 56 Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación",4113,641.805,132.294,509.511,15.94,15.968,205.862
2013,28 Tamaulipas,027 Nuevo Laredo,Sector 61 Servicios educativos,2588,577.689,129.569,448.12,17.337,16.808,566.664
2013,28 Tamaulipas,027 Nuevo Laredo,Sector 62 Servicios de salud y de asistencia social,2020,346.306,149.237,197.069,13.56,13.528,261.844
2013,28 Tamaulipas,027 Nuevo Laredo,"Sector 71 Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos",578,395.355,237.861,157.494,8.366,8.359,236.278
2013,28 Tamaulipas,027 Nuevo Laredo,Sector 72 Servicios de alojamiento temporal y de preparación de alimentos y bebidas,6164,1202.249,687.894,514.355,12.817,13.932,671.759
2013,28 Tamaulipas,027 Nuevo Laredo,Sector 81 Otros servicios excepto actividades gubernamentales,4575,658.034,276.677,381.357,5.846,7.397,349.786
2013,28 Tamaulipas,028 Nuevo Morelos,Total municipal,137,8.123,3.24,4.883,0.123,0.01,6.047
2013,28 Tamaulipas,028 Nuevo Morelos,"Sector 22 Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",,,,,,,
2013,28 Tamaulipas,028 Nuevo Morelos,Sector 31-33 Industrias manufactureras,27,1.783,1.049,0.734,0.006,0.006,0.996
